user_id,grass_date,login_datetime,login_platform
14726,20250102,2025-01-02 00:00:00.000000 UTC,App
18017,20250102,2025-01-02 00:00:00.000000 UTC,App
15459,20250102,2025-01-02 00:00:00.000000 UTC,App
18875,20250102,2025-01-02 00:00:00.000000 UTC,App
11465,20250102,2025-01-02 00:00:00.000000 UTC,App
11562,20250102,2025-01-02 00:00:00.000000 UTC,App
16130,20250102,2025-01-02 00:00:00.000000 UTC,App
15075,20250102,2025-01-02 00:00:00.000000 UTC,App
16384,20250102,2025-01-02 00:00:00.000000 UTC,App
11088,20250102,2025-01-02 00:00:00.000000 UTC,App
13809,20250102,2025-01-02 00:00:00.000000 UTC,App
17105,20250102,2025-01-02 00:00:00.000000 UTC,App
13748,20250103,2025-01-03 00:00:00.000000 UTC,App
11537,20250103,2025-01-03 00:00:00.000000 UTC,App
18915,20250103,2025-01-03 00:00:00.000000 UTC,App
15476,20250103,2025-01-03 00:00:00.000000 UTC,App
17423,20250103,2025-01-03 00:00:00.000000 UTC,App
16638,20250103,2025-01-03 00:00:00.000000 UTC,App
10923,20250103,2025-01-03 00:00:00.000000 UTC,App
15452,20250103,2025-01-03 00:00:00.000000 UTC,App
18992,20250103,2025-01-03 00:00:00.000000 UTC,App
10343,20250103,2025-01-03 00:00:00.000000 UTC,App
16566,20250103,2025-01-03 00:00:00.000000 UTC,App
19268,20250103,2025-01-03 00:00:00.000000 UTC,App
17358,20250103,2025-01-03 00:00:00.000000 UTC,App
13514,20250103,2025-01-03 00:00:00.000000 UTC,App
15681,20250103,2025-01-03 00:00:00.000000 UTC,App
17798,20250103,2025-01-03 00:00:00.000000 UTC,App
16414,20250103,2025-01-03 00:00:00.000000 UTC,App
13083,20250103,2025-01-03 00:00:00.000000 UTC,App
14901,20250103,2025-01-03 00:00:00.000000 UTC,App
16496,20250103,2025-01-03 00:00:00.000000 UTC,App
10471,20250103,2025-01-03 00:00:00.000000 UTC,App
11466,20250103,2025-01-03 00:00:00.000000 UTC,App
11174,20250103,2025-01-03 00:00:00.000000 UTC,App
13429,20250103,2025-01-03 00:00:00.000000 UTC,App
13291,20250103,2025-01-03 00:00:00.000000 UTC,App
16881,20250103,2025-01-03 00:00:00.000000 UTC,App
14392,20250103,2025-01-03 00:00:00.000000 UTC,App
18621,20250103,2025-01-03 00:00:00.000000 UTC,App
12777,20250103,2025-01-03 00:00:00.000000 UTC,App
17043,20250103,2025-01-03 00:00:00.000000 UTC,App
13135,20250103,2025-01-03 00:00:00.000000 UTC,App
11836,20250103,2025-01-03 00:00:00.000000 UTC,App
14680,20250103,2025-01-03 00:00:00.000000 UTC,App
12184,20250103,2025-01-03 00:00:00.000000 UTC,App
10538,20250103,2025-01-03 00:00:00.000000 UTC,App
13096,20250103,2025-01-03 00:00:00.000000 UTC,App
15358,20250103,2025-01-03 00:00:00.000000 UTC,App
12635,20250103,2025-01-03 00:00:00.000000 UTC,App
15323,20250103,2025-01-03 00:00:00.000000 UTC,App
16489,20250103,2025-01-03 00:00:00.000000 UTC,App
19754,20250103,2025-01-03 00:00:00.000000 UTC,App
19221,20250103,2025-01-03 00:00:00.000000 UTC,App
14728,20250103,2025-01-03 00:00:00.000000 UTC,App
12013,20250103,2025-01-03 00:00:00.000000 UTC,App
11114,20250103,2025-01-03 00:00:00.000000 UTC,App
18982,20250103,2025-01-03 00:00:00.000000 UTC,App
11636,20250103,2025-01-03 00:00:00.000000 UTC,App
13792,20250103,2025-01-03 00:00:00.000000 UTC,App
11351,20250103,2025-01-03 00:00:00.000000 UTC,App
18897,20250103,2025-01-03 00:00:00.000000 UTC,App
12754,20250103,2025-01-03 00:00:00.000000 UTC,App
11823,20250103,2025-01-03 00:00:00.000000 UTC,App
17171,20250103,2025-01-03 00:00:00.000000 UTC,App
13999,20250103,2025-01-03 00:00:00.000000 UTC,App
15249,20250103,2025-01-03 00:00:00.000000 UTC,App
10767,20250103,2025-01-03 00:00:00.000000 UTC,App
11843,20250104,2025-01-04 00:00:00.000000 UTC,App
15468,20250104,2025-01-04 00:00:00.000000 UTC,App
11386,20250104,2025-01-04 00:00:00.000000 UTC,App
17059,20250104,2025-01-04 00:00:00.000000 UTC,App
11080,20250104,2025-01-04 00:00:00.000000 UTC,App
16049,20250104,2025-01-04 00:00:00.000000 UTC,App
15776,20250104,2025-01-04 00:00:00.000000 UTC,App
15314,20250104,2025-01-04 00:00:00.000000 UTC,App
19663,20250104,2025-01-04 00:00:00.000000 UTC,App
18949,20250104,2025-01-04 00:00:00.000000 UTC,App
13832,20250104,2025-01-04 00:00:00.000000 UTC,App
19589,20250104,2025-01-04 00:00:00.000000 UTC,App
19139,20250104,2025-01-04 00:00:00.000000 UTC,App
10104,20250104,2025-01-04 00:00:00.000000 UTC,App
10066,20250104,2025-01-04 00:00:00.000000 UTC,App
17961,20250104,2025-01-04 00:00:00.000000 UTC,App
19695,20250104,2025-01-04 00:00:00.000000 UTC,App
15487,20250104,2025-01-04 00:00:00.000000 UTC,App
16071,20250104,2025-01-04 00:00:00.000000 UTC,App
11734,20250104,2025-01-04 00:00:00.000000 UTC,App
11650,20250104,2025-01-04 00:00:00.000000 UTC,App
11110,20250104,2025-01-04 00:00:00.000000 UTC,App
10758,20250104,2025-01-04 00:00:00.000000 UTC,App
16153,20250104,2025-01-04 00:00:00.000000 UTC,App
10267,20250104,2025-01-04 00:00:00.000000 UTC,App
13715,20250104,2025-01-04 00:00:00.000000 UTC,App
14074,20250104,2025-01-04 00:00:00.000000 UTC,App
11732,20250104,2025-01-04 00:00:00.000000 UTC,App
16728,20250104,2025-01-04 00:00:00.000000 UTC,App
16883,20250104,2025-01-04 00:00:00.000000 UTC,App
10509,20250104,2025-01-04 00:00:00.000000 UTC,App
16096,20250104,2025-01-04 00:00:00.000000 UTC,App
18550,20250104,2025-01-04 00:00:00.000000 UTC,App
12450,20250104,2025-01-04 00:00:00.000000 UTC,App
16211,20250104,2025-01-04 00:00:00.000000 UTC,App
13778,20250104,2025-01-04 00:00:00.000000 UTC,App
12418,20250104,2025-01-04 00:00:00.000000 UTC,App
15670,20250104,2025-01-04 00:00:00.000000 UTC,App
18155,20250104,2025-01-04 00:00:00.000000 UTC,App
11218,20250104,2025-01-04 00:00:00.000000 UTC,App
17519,20250104,2025-01-04 00:00:00.000000 UTC,App
15526,20250104,2025-01-04 00:00:00.000000 UTC,App
15261,20250104,2025-01-04 00:00:00.000000 UTC,App
14270,20250104,2025-01-04 00:00:00.000000 UTC,App
19308,20250104,2025-01-04 00:00:00.000000 UTC,App
19757,20250104,2025-01-04 00:00:00.000000 UTC,App
15161,20250104,2025-01-04 00:00:00.000000 UTC,App
15092,20250104,2025-01-04 00:00:00.000000 UTC,App
15225,20250104,2025-01-04 00:00:00.000000 UTC,App
19337,20250104,2025-01-04 00:00:00.000000 UTC,App
13687,20250104,2025-01-04 00:00:00.000000 UTC,App
17537,20250104,2025-01-04 00:00:00.000000 UTC,App
19900,20250104,2025-01-04 00:00:00.000000 UTC,App
10602,20250104,2025-01-04 00:00:00.000000 UTC,App
15629,20250104,2025-01-04 00:00:00.000000 UTC,App
17361,20250104,2025-01-04 00:00:00.000000 UTC,App
15952,20250104,2025-01-04 00:00:00.000000 UTC,App
13382,20250104,2025-01-04 00:00:00.000000 UTC,App
16320,20250104,2025-01-04 00:00:00.000000 UTC,App
16213,20250104,2025-01-04 00:00:00.000000 UTC,App
14959,20250104,2025-01-04 00:00:00.000000 UTC,App
17284,20250104,2025-01-04 00:00:00.000000 UTC,App
10970,20250104,2025-01-04 00:00:00.000000 UTC,App
18527,20250104,2025-01-04 00:00:00.000000 UTC,App
17870,20250104,2025-01-04 00:00:00.000000 UTC,App
15535,20250105,2025-01-05 00:00:00.000000 UTC,App
15539,20250105,2025-01-05 00:00:00.000000 UTC,App
11256,20250105,2025-01-05 00:00:00.000000 UTC,App
12600,20250105,2025-01-05 00:00:00.000000 UTC,App
11874,20250105,2025-01-05 00:00:00.000000 UTC,App
14006,20250105,2025-01-05 00:00:00.000000 UTC,App
16663,20250105,2025-01-05 00:00:00.000000 UTC,App
17011,20250105,2025-01-05 00:00:00.000000 UTC,App
12713,20250105,2025-01-05 00:00:00.000000 UTC,App
13407,20250105,2025-01-05 00:00:00.000000 UTC,App
19032,20250105,2025-01-05 00:00:00.000000 UTC,App
10947,20250105,2025-01-05 00:00:00.000000 UTC,App
17540,20250105,2025-01-05 00:00:00.000000 UTC,App
17331,20250105,2025-01-05 00:00:00.000000 UTC,App
15142,20250105,2025-01-05 00:00:00.000000 UTC,App
14642,20250105,2025-01-05 00:00:00.000000 UTC,App
16123,20250105,2025-01-05 00:00:00.000000 UTC,App
18654,20250105,2025-01-05 00:00:00.000000 UTC,App
11353,20250105,2025-01-05 00:00:00.000000 UTC,App
17884,20250105,2025-01-05 00:00:00.000000 UTC,App
16153,20250105,2025-01-05 00:00:00.000000 UTC,App
17888,20250105,2025-01-05 00:00:00.000000 UTC,App
11903,20250105,2025-01-05 00:00:00.000000 UTC,App
12927,20250105,2025-01-05 00:00:00.000000 UTC,App
10084,20250105,2025-01-05 00:00:00.000000 UTC,App
11459,20250105,2025-01-05 00:00:00.000000 UTC,App
18408,20250105,2025-01-05 00:00:00.000000 UTC,App
13845,20250105,2025-01-05 00:00:00.000000 UTC,App
17841,20250105,2025-01-05 00:00:00.000000 UTC,App
15048,20250105,2025-01-05 00:00:00.000000 UTC,App
16844,20250105,2025-01-05 00:00:00.000000 UTC,App
15819,20250105,2025-01-05 00:00:00.000000 UTC,App
17386,20250105,2025-01-05 00:00:00.000000 UTC,App
11146,20250105,2025-01-05 00:00:00.000000 UTC,App
15489,20250105,2025-01-05 00:00:00.000000 UTC,App
13096,20250105,2025-01-05 00:00:00.000000 UTC,App
14546,20250105,2025-01-05 00:00:00.000000 UTC,App
18549,20250105,2025-01-05 00:00:00.000000 UTC,App
18141,20250105,2025-01-05 00:00:00.000000 UTC,App
19876,20250105,2025-01-05 00:00:00.000000 UTC,App
14621,20250105,2025-01-05 00:00:00.000000 UTC,App
11775,20250105,2025-01-05 00:00:00.000000 UTC,App
17171,20250105,2025-01-05 00:00:00.000000 UTC,App
13401,20250105,2025-01-05 00:00:00.000000 UTC,App
18046,20250105,2025-01-05 00:00:00.000000 UTC,App
14652,20250105,2025-01-05 00:00:00.000000 UTC,App
13476,20250105,2025-01-05 00:00:00.000000 UTC,App
11928,20250105,2025-01-05 00:00:00.000000 UTC,App
13327,20250105,2025-01-05 00:00:00.000000 UTC,App
13323,20250105,2025-01-05 00:00:00.000000 UTC,App
13925,20250106,2025-01-06 00:00:00.000000 UTC,App
11333,20250106,2025-01-06 00:00:00.000000 UTC,App
11689,20250106,2025-01-06 00:00:00.000000 UTC,App
18811,20250106,2025-01-06 00:00:00.000000 UTC,App
19968,20250106,2025-01-06 00:00:00.000000 UTC,App
15253,20250106,2025-01-06 00:00:00.000000 UTC,App
18945,20250106,2025-01-06 00:00:00.000000 UTC,App
18212,20250106,2025-01-06 00:00:00.000000 UTC,App
11079,20250106,2025-01-06 00:00:00.000000 UTC,App
14928,20250106,2025-01-06 00:00:00.000000 UTC,App
11658,20250106,2025-01-06 00:00:00.000000 UTC,App
10611,20250106,2025-01-06 00:00:00.000000 UTC,App
13925,20250106,2025-01-06 00:00:00.000000 UTC,App
14599,20250106,2025-01-06 00:00:00.000000 UTC,App
15637,20250106,2025-01-06 00:00:00.000000 UTC,App
17490,20250106,2025-01-06 00:00:00.000000 UTC,App
10381,20250106,2025-01-06 00:00:00.000000 UTC,App
10479,20250106,2025-01-06 00:00:00.000000 UTC,App
10172,20250106,2025-01-06 00:00:00.000000 UTC,App
14878,20250106,2025-01-06 00:00:00.000000 UTC,App
16770,20250106,2025-01-06 00:00:00.000000 UTC,App
13366,20250106,2025-01-06 00:00:00.000000 UTC,App
17138,20250106,2025-01-06 00:00:00.000000 UTC,App
11352,20250106,2025-01-06 00:00:00.000000 UTC,App
15606,20250106,2025-01-06 00:00:00.000000 UTC,App
16260,20250106,2025-01-06 00:00:00.000000 UTC,App
17916,20250106,2025-01-06 00:00:00.000000 UTC,App
12428,20250106,2025-01-06 00:00:00.000000 UTC,App
19170,20250106,2025-01-06 00:00:00.000000 UTC,App
16243,20250106,2025-01-06 00:00:00.000000 UTC,App
18704,20250106,2025-01-06 00:00:00.000000 UTC,App
14925,20250106,2025-01-06 00:00:00.000000 UTC,App
17664,20250106,2025-01-06 00:00:00.000000 UTC,App
13915,20250106,2025-01-06 00:00:00.000000 UTC,App
18894,20250106,2025-01-06 00:00:00.000000 UTC,App
17249,20250106,2025-01-06 00:00:00.000000 UTC,App
14390,20250106,2025-01-06 00:00:00.000000 UTC,App
12281,20250106,2025-01-06 00:00:00.000000 UTC,App
13680,20250106,2025-01-06 00:00:00.000000 UTC,App
19136,20250106,2025-01-06 00:00:00.000000 UTC,App
16131,20250106,2025-01-06 00:00:00.000000 UTC,App
19573,20250106,2025-01-06 00:00:00.000000 UTC,App
10891,20250106,2025-01-06 00:00:00.000000 UTC,App
14319,20250106,2025-01-06 00:00:00.000000 UTC,App
11335,20250106,2025-01-06 00:00:00.000000 UTC,App
19233,20250106,2025-01-06 00:00:00.000000 UTC,App
16092,20250106,2025-01-06 00:00:00.000000 UTC,App
13147,20250106,2025-01-06 00:00:00.000000 UTC,App
14963,20250106,2025-01-06 00:00:00.000000 UTC,App
14538,20250106,2025-01-06 00:00:00.000000 UTC,App
14485,20250106,2025-01-06 00:00:00.000000 UTC,App
12614,20250106,2025-01-06 00:00:00.000000 UTC,App
14559,20250106,2025-01-06 00:00:00.000000 UTC,App
15871,20250106,2025-01-06 00:00:00.000000 UTC,App
10308,20250106,2025-01-06 00:00:00.000000 UTC,App
11446,20250106,2025-01-06 00:00:00.000000 UTC,App
16124,20250107,2025-01-07 00:00:00.000000 UTC,App
19379,20250107,2025-01-07 00:00:00.000000 UTC,App
17933,20250107,2025-01-07 00:00:00.000000 UTC,App
14524,20250107,2025-01-07 00:00:00.000000 UTC,App
14482,20250107,2025-01-07 00:00:00.000000 UTC,App
10654,20250107,2025-01-07 00:00:00.000000 UTC,App
10032,20250107,2025-01-07 00:00:00.000000 UTC,App
14092,20250107,2025-01-07 00:00:00.000000 UTC,App
16857,20250107,2025-01-07 00:00:00.000000 UTC,App
10965,20250107,2025-01-07 00:00:00.000000 UTC,App
19236,20250107,2025-01-07 00:00:00.000000 UTC,App
15761,20250107,2025-01-07 00:00:00.000000 UTC,App
14353,20250107,2025-01-07 00:00:00.000000 UTC,App
14065,20250107,2025-01-07 00:00:00.000000 UTC,App
17868,20250107,2025-01-07 00:00:00.000000 UTC,App
13376,20250107,2025-01-07 00:00:00.000000 UTC,App
18126,20250107,2025-01-07 00:00:00.000000 UTC,App
16370,20250107,2025-01-07 00:00:00.000000 UTC,App
19993,20250107,2025-01-07 00:00:00.000000 UTC,App
14205,20250107,2025-01-07 00:00:00.000000 UTC,App
14349,20250107,2025-01-07 00:00:00.000000 UTC,App
11642,20250107,2025-01-07 00:00:00.000000 UTC,App
15945,20250107,2025-01-07 00:00:00.000000 UTC,App
10332,20250107,2025-01-07 00:00:00.000000 UTC,App
19670,20250107,2025-01-07 00:00:00.000000 UTC,App
11515,20250107,2025-01-07 00:00:00.000000 UTC,App
11405,20250107,2025-01-07 00:00:00.000000 UTC,App
15930,20250107,2025-01-07 00:00:00.000000 UTC,App
13611,20250107,2025-01-07 00:00:00.000000 UTC,App
19184,20250107,2025-01-07 00:00:00.000000 UTC,App
12734,20250107,2025-01-07 00:00:00.000000 UTC,App
12552,20250107,2025-01-07 00:00:00.000000 UTC,App
18340,20250107,2025-01-07 00:00:00.000000 UTC,App
12617,20250107,2025-01-07 00:00:00.000000 UTC,App
17546,20250107,2025-01-07 00:00:00.000000 UTC,App
16472,20250107,2025-01-07 00:00:00.000000 UTC,App
11350,20250107,2025-01-07 00:00:00.000000 UTC,App
13023,20250107,2025-01-07 00:00:00.000000 UTC,App
12588,20250107,2025-01-07 00:00:00.000000 UTC,App
12894,20250107,2025-01-07 00:00:00.000000 UTC,App
11235,20250107,2025-01-07 00:00:00.000000 UTC,App
13224,20250107,2025-01-07 00:00:00.000000 UTC,App
19637,20250107,2025-01-07 00:00:00.000000 UTC,App
19656,20250107,2025-01-07 00:00:00.000000 UTC,App
18302,20250107,2025-01-07 00:00:00.000000 UTC,App
14253,20250107,2025-01-07 00:00:00.000000 UTC,App
16346,20250107,2025-01-07 00:00:00.000000 UTC,App
14388,20250107,2025-01-07 00:00:00.000000 UTC,App
19489,20250107,2025-01-07 00:00:00.000000 UTC,App
16813,20250107,2025-01-07 00:00:00.000000 UTC,App
19110,20250107,2025-01-07 00:00:00.000000 UTC,App
15747,20250107,2025-01-07 00:00:00.000000 UTC,App
18888,20250107,2025-01-07 00:00:00.000000 UTC,App
16842,20250107,2025-01-07 00:00:00.000000 UTC,App
12385,20250108,2025-01-08 00:00:00.000000 UTC,App
14675,20250108,2025-01-08 00:00:00.000000 UTC,App
12520,20250108,2025-01-08 00:00:00.000000 UTC,App
13825,20250108,2025-01-08 00:00:00.000000 UTC,App
19241,20250108,2025-01-08 00:00:00.000000 UTC,App
14780,20250108,2025-01-08 00:00:00.000000 UTC,App
15720,20250108,2025-01-08 00:00:00.000000 UTC,App
16604,20250108,2025-01-08 00:00:00.000000 UTC,App
12511,20250108,2025-01-08 00:00:00.000000 UTC,App
13013,20250108,2025-01-08 00:00:00.000000 UTC,App
10653,20250108,2025-01-08 00:00:00.000000 UTC,App
15769,20250108,2025-01-08 00:00:00.000000 UTC,App
18053,20250108,2025-01-08 00:00:00.000000 UTC,App
11025,20250108,2025-01-08 00:00:00.000000 UTC,App
10594,20250108,2025-01-08 00:00:00.000000 UTC,App
11854,20250108,2025-01-08 00:00:00.000000 UTC,App
18000,20250108,2025-01-08 00:00:00.000000 UTC,App
11071,20250108,2025-01-08 00:00:00.000000 UTC,App
17649,20250108,2025-01-08 00:00:00.000000 UTC,App
14392,20250108,2025-01-08 00:00:00.000000 UTC,App
11742,20250108,2025-01-08 00:00:00.000000 UTC,App
16667,20250108,2025-01-08 00:00:00.000000 UTC,App
10972,20250108,2025-01-08 00:00:00.000000 UTC,App
16074,20250108,2025-01-08 00:00:00.000000 UTC,App
19487,20250108,2025-01-08 00:00:00.000000 UTC,App
17716,20250108,2025-01-08 00:00:00.000000 UTC,App
12100,20250108,2025-01-08 00:00:00.000000 UTC,App
12192,20250108,2025-01-08 00:00:00.000000 UTC,App
17558,20250108,2025-01-08 00:00:00.000000 UTC,App
16413,20250108,2025-01-08 00:00:00.000000 UTC,App
16951,20250108,2025-01-08 00:00:00.000000 UTC,App
10820,20250108,2025-01-08 00:00:00.000000 UTC,App
10388,20250108,2025-01-08 00:00:00.000000 UTC,App
15758,20250108,2025-01-08 00:00:00.000000 UTC,App
10833,20250108,2025-01-08 00:00:00.000000 UTC,App
15321,20250108,2025-01-08 00:00:00.000000 UTC,App
18848,20250108,2025-01-08 00:00:00.000000 UTC,App
14642,20250108,2025-01-08 00:00:00.000000 UTC,App
17756,20250108,2025-01-08 00:00:00.000000 UTC,App
12238,20250108,2025-01-08 00:00:00.000000 UTC,App
16997,20250108,2025-01-08 00:00:00.000000 UTC,App
11973,20250108,2025-01-08 00:00:00.000000 UTC,App
16711,20250108,2025-01-08 00:00:00.000000 UTC,App
10491,20250108,2025-01-08 00:00:00.000000 UTC,App
11216,20250108,2025-01-08 00:00:00.000000 UTC,App
18147,20250108,2025-01-08 00:00:00.000000 UTC,App
17102,20250108,2025-01-08 00:00:00.000000 UTC,App
18084,20250108,2025-01-08 00:00:00.000000 UTC,App
13692,20250108,2025-01-08 00:00:00.000000 UTC,App
18552,20250108,2025-01-08 00:00:00.000000 UTC,App
18283,20250108,2025-01-08 00:00:00.000000 UTC,App
13638,20250108,2025-01-08 00:00:00.000000 UTC,App
12115,20250108,2025-01-08 00:00:00.000000 UTC,App
10508,20250108,2025-01-08 00:00:00.000000 UTC,App
13890,20250109,2025-01-09 00:00:00.000000 UTC,App
14225,20250109,2025-01-09 00:00:00.000000 UTC,App
12162,20250109,2025-01-09 00:00:00.000000 UTC,App
14811,20250109,2025-01-09 00:00:00.000000 UTC,App
14249,20250109,2025-01-09 00:00:00.000000 UTC,App
10018,20250109,2025-01-09 00:00:00.000000 UTC,App
11988,20250109,2025-01-09 00:00:00.000000 UTC,App
13901,20250109,2025-01-09 00:00:00.000000 UTC,App
11789,20250109,2025-01-09 00:00:00.000000 UTC,App
15247,20250109,2025-01-09 00:00:00.000000 UTC,App
13129,20250109,2025-01-09 00:00:00.000000 UTC,App
10203,20250109,2025-01-09 00:00:00.000000 UTC,App
13397,20250109,2025-01-09 00:00:00.000000 UTC,App
12865,20250109,2025-01-09 00:00:00.000000 UTC,App
11233,20250109,2025-01-09 00:00:00.000000 UTC,App
18767,20250109,2025-01-09 00:00:00.000000 UTC,App
16828,20250109,2025-01-09 00:00:00.000000 UTC,App
12053,20250109,2025-01-09 00:00:00.000000 UTC,App
15311,20250109,2025-01-09 00:00:00.000000 UTC,App
11867,20250109,2025-01-09 00:00:00.000000 UTC,App
11985,20250109,2025-01-09 00:00:00.000000 UTC,App
12243,20250109,2025-01-09 00:00:00.000000 UTC,App
12600,20250109,2025-01-09 00:00:00.000000 UTC,App
11328,20250109,2025-01-09 00:00:00.000000 UTC,App
12470,20250109,2025-01-09 00:00:00.000000 UTC,App
14852,20250109,2025-01-09 00:00:00.000000 UTC,App
17973,20250109,2025-01-09 00:00:00.000000 UTC,App
18735,20250109,2025-01-09 00:00:00.000000 UTC,App
18601,20250109,2025-01-09 00:00:00.000000 UTC,App
16180,20250109,2025-01-09 00:00:00.000000 UTC,App
19103,20250109,2025-01-09 00:00:00.000000 UTC,App
13062,20250109,2025-01-09 00:00:00.000000 UTC,App
16054,20250109,2025-01-09 00:00:00.000000 UTC,App
